aerialWonPerGame,ap,assistTotal,goal,manOfTheMatch,minsPlayed,passSuccess,player_name,player_url,team_url,rank,rating,redCard,rgn,shotsPerGame,yellowCard,age,pos_AM(LR),pos_AM(L),pos_M(LR),pos_Midfielder,pos_D(CL),pos_AM(CR),pos_M(R),pos_FW,pos_Forward,pos_D(CR),pos_Goalkeeper,pos_AM(CLR),pos_Defender,pos_M(L),pos_M(C),pos_M(CLR),pos_M(CR),pos_D(L),pos_D(LR),pos_GK,pos_AM(C),pos_D(C),pos_AM(R),pos_DMC,pos_D(R),pos_AM(CL),pos_D(CLR),pos_M(CL),team
1.1,22,2.0,0.0,0.0,1959.0,70.0,Miguel Torres,https://www.whoscored.com/Players/23250,https://www.whoscored.com/Teams/69,161,6.84,0.0,es,0.0,9.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Malaga
0.8,7,0.0,0.0,0.0,727.0,74.9,Jesús Gámez,https://www.whoscored.com/Players/18538,https://www.whoscored.com/Teams/63,162,6.84,0.0,es,0.2,3.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Atletico Madrid
0.4,31,0.0,0.0,2.0,2711.0,57.2,Javi Varas,https://www.whoscored.com/Players/25644,https://www.whoscored.com/Teams/838,163,6.84,1.0,es,0.0,1.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Las Palmas
0.8,17,2.0,0.0,1.0,1371.0,78.5,Roberto Lago,https://www.whoscored.com/Players/23077,https://www.whoscored.com/Teams/819,164,6.83,0.0,es,0.2,6.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Getafe
1.1,30,2.0,0.0,1.0,2484.0,77.5,Rubén Pérez,https://www.whoscored.com/Players/67480,https://www.whoscored.com/Teams/925,165,6.83,0.0,es,0.5,17.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Granada
4.3,24,1.0,9.0,1.0,2166.0,55.2,Deyverson,https://www.whoscored.com/Players/135641,https://www.whoscored.com/Teams/832,166,6.83,2.0,br,2.1,10.0,25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Levante
0.2,38,0.0,0.0,0.0,3420.0,46.6,Jan Oblak,https://www.whoscored.com/Players/76662,https://www.whoscored.com/Teams/63,167,6.83,0.0,si,0.0,0.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Atletico Madrid
1.2,37,2.0,0.0,0.0,3288.0,82.5,Pedro Mosquera,https://www.whoscored.com/Players/55299,https://www.whoscored.com/Teams/59,168,6.83,0.0,es,0.8,10.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Deportivo La Coruna
1.2,12,0.0,1.0,1.0,1158.0,75.5,Íñigo Lekue,https://www.whoscored.com/Players/291686,https://www.whoscored.com/Teams/53,169,6.83,0.0,es,0.6,2.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Athletic Club
1.0,16,3.0,2.0,0.0,1224.0,73.8,Carlos Carmona,https://www.whoscored.com/Players/12381,https://www.whoscored.com/Teams/830,170,6.82,0.0,es,0.7,4.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Sporting Gijon
1.1,23,0.0,0.0,0.0,2047.0,85.2,Javi Fuego,https://www.whoscored.com/Players/27745,https://www.whoscored.com/Teams/55,171,6.82,1.0,es,0.2,10.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Valencia
0.9,34,4.0,1.0,2.0,2960.0,83.5,Jonny,https://www.whoscored.com/Players/115917,https://www.whoscored.com/Teams/62,172,6.82,2.0,es,0.4,8.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Celta Vigo
1.2,36,0.0,0.0,0.0,3224.0,81.3,Luis Hernández,https://www.whoscored.com/Players/294139,https://www.whoscored.com/Teams/830,173,6.82,1.0,,0.3,4.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sporting Gijon
1.6,20,1.0,2.0,0.0,1750.0,77.4,Álex Bergantiños,https://www.whoscored.com/Players/44825,https://www.whoscored.com/Teams/59,174,6.82,0.0,es,0.7,3.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Deportivo La Coruna
0.0,1,0.0,0.0,0.0,90.0,69.6,Noblejas,https://www.whoscored.com/Players/294010,https://www.whoscored.com/Teams/819,175,6.82,0.0,,0.0,1.0,23,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
0.6,20,1.0,0.0,0.0,1762.0,81.5,Jonathan dos Santos,https://www.whoscored.com/Players/82598,https://www.whoscored.com/Teams/839,176,6.82,0.0,mx,0.7,4.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Villarreal
0.3,28,1.0,0.0,2.0,2467.0,60.2,Carlos Kameni,https://www.whoscored.com/Players/3515,https://www.whoscored.com/Teams/69,177,6.82,0.0,cm,0.0,2.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Malaga
1.9,28,1.0,1.0,1.0,2520.0,73.9,Zouhair Feddal,https://www.whoscored.com/Players/106597,https://www.whoscored.com/Teams/832,178,6.82,1.0,ma,0.5,9.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Levante
2.2,8,0.0,0.0,0.0,734.0,70.3,Razvan Rat,https://www.whoscored.com/Players/5750,https://www.whoscored.com/Teams/64,179,6.82,0.0,ro,0.8,3.0,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Rayo Vallecano
1.4,6,0.0,0.0,0.0,562.0,68.3,Igor Filipenko,https://www.whoscored.com/Players/31093,https://www.whoscored.com/Teams/69,180,6.81,0.0,by,1.0,1.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Malaga
1.3,26,1.0,0.0,0.0,2387.0,71.8,Toño,https://www.whoscored.com/Players/243187,https://www.whoscored.com/Teams/832,181,6.81,0.0,es,0.4,8.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Levante
0.6,31,3.0,5.0,2.0,2841.0,82.2,Faycal Fajr,https://www.whoscored.com/Players/105026,https://www.whoscored.com/Teams/59,182,6.81,0.0,ma,1.2,3.0,28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Deportivo La Coruna
0.5,32,4.0,5.0,1.0,2765.0,79.3,Carlos Vela,https://www.whoscored.com/Players/25165,https://www.whoscored.com/Teams/68,183,6.81,0.0,mx,1.7,5.0,27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Real Sociedad
1.5,35,2.0,0.0,0.0,2961.0,75.4,Fernando Navarro,https://www.whoscored.com/Players/4387,https://www.whoscored.com/Teams/59,184,6.81,0.0,es,0.0,5.0,34,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Deportivo La Coruna
0.2,10,0.0,0.0,0.0,953.0,53.3,Guillermo Ochoa,https://www.whoscored.com/Players/21015,https://www.whoscored.com/Teams/69,185,6.8,0.0,mx,0.0,0.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Malaga
0.3,21,3.0,8.0,2.0,1639.0,65.3,Iñaki Williams,https://www.whoscored.com/Players/255182,https://www.whoscored.com/Teams/53,186,6.8,1.0,es,1.7,2.0,22,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Athletic Club
0.4,34,0.0,0.0,2.0,3060.0,60.8,Sergio Rico,https://www.whoscored.com/Players/109338,https://www.whoscored.com/Teams/67,187,6.8,0.0,es,0.0,2.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Sevilla
1.6,35,0.0,0.0,0.0,3057.0,76.4,Dani García,https://www.whoscored.com/Players/127392,https://www.whoscored.com/Teams/824,188,6.8,0.0,es,0.6,15.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Eibar
0.2,15,3.0,0.0,0.0,1386.0,86.2,Momo,https://www.whoscored.com/Players/9451,https://www.whoscored.com/Teams/838,189,6.8,0.0,es,0.7,3.0,34,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Las Palmas
0.3,33,7.0,5.0,4.0,2873.0,67.4,Jony,https://www.whoscored.com/Players/294140,https://www.whoscored.com/Teams/830,190,6.8,0.0,es,1.5,4.0,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sporting Gijon
3.5,21,2.0,3.0,1.0,1910.0,79.7,Celso Borges,https://www.whoscored.com/Players/23816,https://www.whoscored.com/Teams/59,191,6.8,1.0,cr,0.8,3.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Deportivo La Coruna
1.3,30,2.0,1.0,2.0,2683.0,74.3,Juanfran,https://www.whoscored.com/Players/84963,https://www.whoscored.com/Teams/59,192,6.8,0.0,es,0.5,4.0,27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Deportivo La Coruna
0.7,14,0.0,0.0,0.0,1097.0,83.5,Guilherme Siqueira,https://www.whoscored.com/Players/20665,https://www.whoscored.com/Teams/55,193,6.79,0.0,br,0.4,1.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Valencia
1.4,10,0.0,0.0,0.0,918.0,69.5,Zaldúa,https://www.whoscored.com/Players/135911,https://www.whoscored.com/Teams/68,194,6.79,0.0,es,0.2,5.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Real Sociedad
0.3,8,2.0,2.0,1.0,788.0,85.5,Isaac Cuenca,https://www.whoscored.com/Players/91580,https://www.whoscored.com/Teams/925,195,6.79,0.0,es,0.8,0.0,25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Granada
0.6,19,7.0,0.0,0.0,1788.0,81.6,Rubén Pardo,https://www.whoscored.com/Players/106887,https://www.whoscored.com/Teams/68,196,6.79,0.0,es,1.3,7.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Real Sociedad
0.7,27,1.0,1.0,1.0,2329.0,83.2,Petros,https://www.whoscored.com/Players/146756,https://www.whoscored.com/Teams/54,197,6.79,1.0,br,0.3,7.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Real Betis
0.8,38,4.0,19.0,0.0,3378.0,75.2,Rubén Castro,https://www.whoscored.com/Players/32853,https://www.whoscored.com/Teams/54,198,6.79,0.0,es,2.7,3.0,35,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Betis
0.3,36,0.0,0.0,2.0,3213.0,38.7,Antonio Adán,https://www.whoscored.com/Players/23285,https://www.whoscored.com/Teams/54,199,6.78,0.0,es,0.0,6.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Real Betis
1.3,2,0.0,0.0,0.0,186.0,78.9,Aketxe,https://www.whoscored.com/Players/129217,https://www.whoscored.com/Teams/53,200,6.78,0.0,es,1.3,0.0,22,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Athletic Club
0.9,5,2.0,2.0,0.0,416.0,58.5,Piti,https://www.whoscored.com/Players/15455,https://www.whoscored.com/Teams/925,201,6.78,0.0,es,1.3,3.0,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Granada
1.3,27,3.0,3.0,0.0,2381.0,81.0,André Gomes,https://www.whoscored.com/Players/118123,https://www.whoscored.com/Teams/55,202,6.78,0.0,pt,1.4,10.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Valencia
1.8,11,1.0,1.0,0.0,1050.0,80.2,Daniel Carriço,https://www.whoscored.com/Players/43824,https://www.whoscored.com/Teams/67,203,6.78,0.0,pt,0.5,4.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Sevilla
0.8,5,0.0,1.0,0.0,624.0,88.4,Joan Jordán,https://www.whoscored.com/Players/238941,https://www.whoscored.com/Teams/70,204,6.78,0.0,es,1.0,3.0,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Espanyol
0.5,10,0.0,0.0,1.0,808.0,67.3,Toño,https://www.whoscored.com/Players/13630,https://www.whoscored.com/Teams/64,205,6.78,1.0,es,0.0,0.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Rayo Vallecano
1.7,29,1.0,0.0,1.0,2615.0,85.6,Sergi Gómez,https://www.whoscored.com/Players/90778,https://www.whoscored.com/Teams/62,206,6.78,0.0,es,0.1,6.0,24,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Celta Vigo
1.7,29,3.0,18.0,1.0,2581.0,69.1,Borja Bastón,https://www.whoscored.com/Players/106872,https://www.whoscored.com/Teams/824,207,6.78,0.0,es,2.6,3.0,23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Eibar
0.9,28,2.0,0.0,1.0,2423.0,71.1,Javi López,https://www.whoscored.com/Players/80957,https://www.whoscored.com/Teams/70,208,6.77,0.0,es,0.1,11.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Espanyol
1.0,21,1.0,1.0,1.0,1910.0,74.3,Cala,https://www.whoscored.com/Players/34524,https://www.whoscored.com/Teams/819,209,6.77,1.0,es,0.3,10.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Getafe
1.9,25,0.0,3.0,1.0,2236.0,82.2,Jean-Sylvain Babin,https://www.whoscored.com/Players/140998,https://www.whoscored.com/Teams/925,210,6.77,0.0,mq,0.5,5.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Granada
0.5,15,2.0,6.0,0.0,1162.0,79.1,Giuseppe Rossi,https://www.whoscored.com/Players/13802,https://www.whoscored.com/Teams/832,211,6.77,0.0,it,1.9,1.0,29,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Levante
2.5,1,0.0,0.0,0.0,123.0,73.0,Nico Pareja,https://www.whoscored.com/Players/19193,https://www.whoscored.com/Teams/67,212,6.77,0.0,ar,0.0,1.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sevilla
1.0,16,1.0,6.0,1.0,1501.0,71.6,Mikel Oyarzabal,https://www.whoscored.com/Players/298839,https://www.whoscored.com/Teams/68,213,6.77,0.0,es,1.4,1.0,19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Sociedad
1.7,16,1.0,1.0,1.0,1461.0,87.8,Vicente Gómez,https://www.whoscored.com/Players/141303,https://www.whoscored.com/Teams/838,214,6.77,0.0,es,0.3,3.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Las Palmas
1.1,24,0.0,0.0,0.0,2174.0,76.9,Jorge Meré,https://www.whoscored.com/Players/294145,https://www.whoscored.com/Teams/830,215,6.77,0.0,es,0.3,6.0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Sporting Gijon
2.8,18,0.0,0.0,1.0,1677.0,64.1,Aleksandar Pantic,https://www.whoscored.com/Players/105784,https://www.whoscored.com/Teams/824,216,6.77,0.0,rs,0.5,6.0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Eibar
0.1,13,0.0,0.0,1.0,1170.0,60.5,Diego Alves,https://www.whoscored.com/Players/30641,https://www.whoscored.com/Teams/55,217,6.76,0.0,br,0.0,1.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Valencia
1.1,14,2.0,1.0,0.0,1247.0,76.2,Juankar,https://www.whoscored.com/Players/106874,https://www.whoscored.com/Teams/69,218,6.76,0.0,es,0.8,1.0,26,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Malaga
1.2,12,2.0,0.0,0.0,1263.0,88.0,Jeremy Mathieu,https://www.whoscored.com/Players/5881,https://www.whoscored.com/Teams/65,219,6.76,0.0,fr,0.3,2.0,32,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Barcelona
2.1,10,0.0,0.0,1.0,916.0,68.3,Ognjen Vranjes,https://www.whoscored.com/Players/84868,https://www.whoscored.com/Teams/830,220,6.76,1.0,ba,0.0,6.0,26,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sporting Gijon
0.2,26,4.0,5.0,1.0,2127.0,84.3,Tana,https://www.whoscored.com/Players/141304,https://www.whoscored.com/Teams/838,221,6.76,0.0,es,1.1,2.0,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Las Palmas
2.2,22,0.0,2.0,0.0,1720.0,76.1,Zé Castro,https://www.whoscored.com/Players/14258,https://www.whoscored.com/Teams/64,222,6.76,1.0,pt,0.5,6.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Rayo Vallecano
0.3,6,1.0,0.0,0.0,543.0,86.9,Aleix Vidal,https://www.whoscored.com/Players/82630,https://www.whoscored.com/Teams/65,223,6.76,0.0,es,0.1,1.0,27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Barcelona
2.3,30,1.0,0.0,0.0,2516.0,78.1,Juan Rodríguez,https://www.whoscored.com/Players/9257,https://www.whoscored.com/Teams/819,224,6.76,0.0,es,0.7,11.0,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Getafe
0.7,3,0.0,1.0,0.0,281.0,84.2,Rafinha,https://www.whoscored.com/Players/106590,https://www.whoscored.com/Teams/65,225,6.76,0.0,br,0.3,0.0,23,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Barcelona
2.3,23,0.0,12.0,2.0,2092.0,74.9,Javi Guerra,https://www.whoscored.com/Players/23215,https://www.whoscored.com/Teams/64,226,6.75,0.0,es,2.4,8.0,34,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Rayo Vallecano
2.7,30,1.0,0.0,1.0,2682.0,67.2,Mauro Dos Santos,https://www.whoscored.com/Players/41625,https://www.whoscored.com/Teams/824,227,6.75,0.0,ar,0.4,7.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Eibar
1.7,27,3.0,3.0,1.0,2380.0,77.5,Xabi Prieto,https://www.whoscored.com/Players/9407,https://www.whoscored.com/Teams/68,228,6.75,0.0,es,0.5,3.0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Real Sociedad
0.5,3,1.0,2.0,0.0,433.0,78.4,Thomas Partey,https://www.whoscored.com/Players/238940,https://www.whoscored.com/Teams/63,229,6.74,0.0,gh,0.7,3.0,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Atletico Madrid
1.3,16,0.0,0.0,1.0,1366.0,75.5,Danilo,https://www.whoscored.com/Players/294056,https://www.whoscored.com/Teams/55,230,6.74,0.0,,0.8,4.0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Valencia
0.4,8,2.0,3.0,0.0,825.0,78.7,Munir El Haddadi,https://www.whoscored.com/Players/143158,https://www.whoscored.com/Teams/65,231,6.74,0.0,es,1.1,0.0,20,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Barcelona
0.4,25,6.0,13.0,1.0,2420.0,74.9,Paco Alcácer,https://www.whoscored.com/Players/95953,https://www.whoscored.com/Teams/55,232,6.74,0.0,es,1.8,2.0,22,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Valencia
2.0,10,0.0,0.0,0.0,802.0,77.9,José Mari,https://www.whoscored.com/Players/118481,https://www.whoscored.com/Teams/832,233,6.74,0.0,es,1.0,5.0,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Levante
1.5,29,3.0,1.0,0.0,2488.0,78.1,Tito,https://www.whoscored.com/Players/70960,https://www.whoscored.com/Teams/64,234,6.74,2.0,pt,0.4,4.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Rayo Vallecano
0.8,26,4.0,0.0,0.0,2411.0,75.8,Alberto Lora,https://www.whoscored.com/Players/67302,https://www.whoscored.com/Teams/830,235,6.74,0.0,es,0.2,7.0,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Sporting Gijon
0.2,24,4.0,3.0,0.0,1917.0,77.1,Pablo Hernández,https://www.whoscored.com/Players/29571,https://www.whoscored.com/Teams/64,236,6.74,0.0,es,1.3,3.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Rayo Vallecano
2.8,13,0.0,1.0,0.0,1196.0,72.6,Óscar Duarte,https://www.whoscored.com/Players/89851,https://www.whoscored.com/Teams/70,237,6.74,0.0,cr,0.6,5.0,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Espanyol
0.7,21,2.0,1.0,0.0,1877.0,71.6,Álvaro Cejudo,https://www.whoscored.com/Players/79837,https://www.whoscored.com/Teams/54,238,6.73,0.0,es,1.2,10.0,32,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Real Betis
2.0,2,0.0,0.0,0.0,258.0,85.0,Álvaro Arbeloa,https://www.whoscored.com/Players/11104,https://www.whoscored.com/Teams/52,239,6.73,0.0,es,0.0,1.0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Real Madrid
0.5,1,0.0,1.0,0.0,107.0,91.1,Diego González,https://www.whoscored.com/Players/316957,https://www.whoscored.com/Teams/67,240,6.73,0.0,es,1.0,0.0,21,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sevilla
0.2,9,3.0,2.0,0.0,816.0,92.3,Arda Turan,https://www.whoscored.com/Players/21501,https://www.whoscored.com/Teams/65,241,6.73,0.0,tr,0.6,5.0,29,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Barcelona
2.5,21,1.0,0.0,0.0,1795.0,77.2,Iván Ramis,https://www.whoscored.com/Players/10058,https://www.whoscored.com/Teams/824,242,6.73,1.0,es,0.3,7.0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Eibar
1.0,13,0.0,0.0,0.0,1112.0,80.2,Marcos Angeleri,https://www.whoscored.com/Players/19188,https://www.whoscored.com/Teams/69,243,6.72,0.0,ar,0.2,3.0,33,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Malaga
2.1,27,1.0,11.0,3.0,2265.0,71.6,Antonio Sanabria,https://www.whoscored.com/Players/135057,https://www.whoscored.com/Teams/830,244,6.72,0.0,py,1.7,4.0,20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Sporting Gijon
1.4,12,0.0,0.0,0.0,997.0,77.3,Fernando Tissone,https://www.whoscored.com/Players/13699,https://www.whoscored.com/Teams/69,245,6.72,2.0,ar,0.7,2.0,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Malaga
1.9,12,0.0,0.0,0.0,1143.0,79.9,Gurpegi,https://www.whoscored.com/Players/3954,https://www.whoscored.com/Teams/53,246,6.72,0.0,es,0.3,4.0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Athletic Club
0.4,16,4.0,4.0,1.0,1400.0,64.6,Saúl Berjón,https://www.whoscored.com/Players/240888,https://www.whoscored.com/Teams/824,247,6.72,0.0,es,1.2,1.0,30,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Eibar
0.6,28,2.0,6.0,1.0,2434.0,64.9,Isaac Success,https://www.whoscored.com/Players/145940,https://www.whoscored.com/Teams/925,248,6.72,1.0,ng,1.9,10.0,20,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Granada
1.4,8,0.0,0.0,0.0,736.0,83.0,Mauricio Lemos,https://www.whoscored.com/Players/287049,https://www.whoscored.com/Teams/838,249,6.72,0.0,,0.4,5.0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Las Palmas
